01/01/2023;Date;Jours jul;Temp;Salinity;Conductivity;O2 (mL/L);O2 (%);pH
;2024-01-22 19:19:21;387,805104;30,1948;35,7862;5,972971;4,8354;111,644;8,061
;2024-01-22 20:19:21;387,846771;30,3409;35,7755;5,987317;5,2102;120,571;8,056
;2024-01-22 21:19:21;387,888438;30,415;35,7695;5,994529;5,2938;122,646;8,04
;2024-01-22 22:19:21;387,930104;30,5237;35,7583;6,004728;5,5641;129,123;8,07
;2024-01-22 23:19:21;387,971771;30,4922;35,7599;6,001533;5,492;127,387;8,068
;2024-01-23 00:19:21;388,013438;30,3991;35,7611;5,991538;4,9943;115,673;8,072
;2024-01-23 01:19:21;388,055104;30,183;35,7593;5,967711;4,6117;106,443;8,064
;2024-01-23 02:19:21;388,096771;29,9915;35,7649;5,947666;4,3073;99,118;8,055
;2024-01-23 03:19:21;388,138438;30,0281;35,753;5,949903;4,4122;101,586;8,061
;2024-01-23 04:19:21;388,180104;29,8465;35,7604;5,931215;4,1323;94,868;8,052
;2024-01-23 05:19:21;388,221771;29,8294;35,7518;5,928085;3,8896;89,269;8,042
;2024-01-23 06:19:21;388,263438;29,5404;35,7623;5,898188;3,5217;80,457;8,012
;2024-01-23 07:19:21;388,305104;29,4267;35,762;5,885784;3,3855;77,203;8,003
;2024-01-23 08:19:21;388,346771;29,3338;35,7599;5,8754;2,2055;50,218;7,994
;2024-01-23 09:19:21;388,388438;29,2849;35,7558;5,869489;3,2463;73,858;7,979
;2024-01-23 10:19:21;388,430104;29,2592;35,7566;5,866799;3,2864;74,741;7,992
;2024-01-23 11:19:21;388,471771;29,2034;35,7478;5,859478;3,1408;71,361;7,994
;2024-01-23 12:19:21;388,513438;29,2051;35,7634;5,861926;3,2408;73,642;8,027
;2024-01-23 13:19:21;388,555104;29,301;35,7652;5,872597;3,3135;75,412;8,04
;2024-01-23 14:19:21;388,596771;29,4664;35,7681;5,890995;3,4541;78,821;8,032
;2024-01-23 15:19:21;388,638438;29,7928;35,7591;5,925166;4,5156;103,58;8,103
;2024-01-23 16:19:21;388,680104;29,8101;35,7498;5,925698;4,9216;112,917;8,134
;2024-01-23 17:19:21;388,721771;29,7745;35,7154;5,916773;4,4733;102,554;8,057
;2024-01-23 18:19:21;388,763438;29,7614;35,3281;5,858464;4,8869;111,773;8,11
;2024-01-23 19:19:21;388,805104;29,7696;35,1064;5,826746;4,9912;114,034;8,115
;2024-01-23 20:19:21;388,846771;29,7755;35,1208;5,829493;5,1118;116,809;8,124
;2024-01-23 21:19:21;388,888438;29,8426;35,1991;5,848211;5,2098;119,228;8,121
;2024-01-23 22:19:21;388,930104;29,8008;35,173;5,839882;5,1647;118,101;8,115
;2024-01-23 23:19:21;388,971771;29,7595;35,17;5,835019;5,0929;116,379;8,118
;2024-01-24 00:19:21;389,013438;29,6224;35,1808;5,821898;4,7999;109,45;8,112
;2024-01-24 01:19:21;389,055104;29,5494;35,3142;5,833614;4,394;100,151;8,091
;2024-01-24 02:19:21;389,096771;29,4578;35,4268;5,840217;3,9379;89,678;8,072
;2024-01-24 03:19:21;389,138438;29,3712;35,4595;5,83566;3,717;84,545;8,058
;2024-01-24 04:19:21;389,180104;29,3136;35,5472;5,842232;3,5673;81,106;8,045
;2024-01-24 05:19:21;389,221771;29,309;35,53;5,839227;3,704;84,198;8,063
;2024-01-24 06:19:21;389,263438;29,2487;35,5345;5,833363;3,5088;79,687;8,044
;2024-01-24 07:19:21;389,305104;29,2155;35,5851;5,837145;3,4041;77,29;8,036
;2024-01-24 08:19:21;389,346771;29,1734;35,6369;5,840119;3,2905;74,68;8,032
;2024-01-24 09:19:21;389,388438;29,1693;35,6574;5,842659;3,2702;74,224;8,025
;2024-01-24 10:19:21;389,430104;29,1088;35,6503;5,835072;3,185;72,217;8,028
;2024-01-24 11:19:21;389,471771;29,0986;35,6816;5,838509;3,2372;73,4;8,041
;2024-01-24 12:19:21;389,513438;29,1518;35,6866;5,844993;3,2723;74,262;8,039
;2024-01-24 13:19:21;389,555104;29,2567;35,7102;5,859782;3,5164;79,948;8,064
;2024-01-24 14:19:21;389,596771;29,5661;35,7066;5,892836;4,0828;93,285;8,114
;2024-01-24 15:19:21;389,638438;29,8457;35,7153;5,924503;4,5033;103,36;8,121
;2024-01-24 16:19:21;389,680104;30,2079;35,737;5,96712;5,3178;122,776;8,198
;2024-01-24 17:19:21;389,721771;30,2969;35,7419;5,977543;5,566;128,692;8,218
;2024-01-24 18:19:21;389,763438;30,3938;35,7383;5,987576;5,6923;131,811;8,214
;2024-01-24 19:19:21;389,805104;30,2337;35,7225;5,967783;5,5957;129,234;8,203
;2024-01-24 20:19:21;389,846771;30,3712;35,7449;5,986085;5,5969;129,561;8,188
;2024-01-24 21:19:21;389,888438;29,8983;35,6866;5,926002;4,9684;114,113;8,173
;2024-01-24 22:19:21;389,930104;29,8534;35,5324;5,898447;4,8279;110,711;8,159
;2024-01-24 23:19:21;389,971771;29,7403;35,3481;5,859131;4,3131;98,626;8,145
;2024-01-25 00:19:21;390,013438;29,5048;35,2193;5,814924;3,9469;89,849;8,109
;2024-01-25 01:19:21;390,055104;29,4391;35,1595;5,799128;3,9451;89,683;8,108
;2024-01-25 02:19:21;390,096771;29,3836;35,1838;5,796733;3,9892;90,618;8,106
;2024-01-25 03:19:21;390,138438;29,3278;35,2603;5,801927;3,8872;88,259;8,094
;2024-01-25 04:19:21;390,180104;29,3253;35,3398;5,813255;3,842;87,268;8,092
;2024-01-25 05:19:21;390,221771;29,2734;35,4456;5,82309;3,8215;86,781;8,095
;2024-01-25 06:19:21;390,263438;29,2442;35,422;5,816504;3,7472;85,041;8,085
;2024-01-25 07:19:21;390,305104;29,2002;35,5629;5,832251;3,6536;82,922;8,073
;2024-01-25 08:19:21;390,346771;29,1676;35,609;5,835439;3,6119;81,954;8,072
;2024-01-25 09:19:21;390,388438;29,1091;35,6354;5,832949;3,4907;79,141;8,065
;2024-01-25 10:19:21;390,430104;29,1008;35,6427;5,833101;3,4665;78,586;8,064
;2024-01-25 11:19:21;390,471771;29,0758;35,6516;5,831692;3,3764;76,515;8,06
;2024-01-25 12:19:21;390,513438;29,0721;35,6337;5,828689;3,3477;75,853;8,057
;2024-01-25 13:19:21;390,555104;29,057;35,6181;5,824799;3,4241;77,559;8,061
;2024-01-25 14:19:21;390,596771;29,1457;35,6942;5,845434;3,8432;87,213;8,082
;2024-01-25 15:19:21;390,638438;29,2598;35,5346;5,83458;4,4522;101,13;8,136
;2024-01-25 16:19:21;390,680104;29,4153;35,5163;5,848708;4,8927;111,403;8,178
;2024-01-25 17:19:21;390,721771;29,5644;35,5725;5,873042;5,1877;118,439;8,195
;2024-01-25 18:19:21;390,763438;29,5671;35,5755;5,873765;5,2369;119,571;8,199
;2024-01-25 19:19:21;390,805104;29,5822;35,6044;5,879631;5,2535;119,997;8,198
;2024-01-25 20:19:21;390,846771;29,5445;35,5974;5,874536;5,161;117,809;8,183
;2024-01-25 21:19:21;390,888438;29,5358;35,6815;5,885895;5,0449;115,196;8,179
;2024-01-25 22:19:21;390,930104;29,468;35,6447;5,873156;4,8339;110,235;8,166
;2024-01-25 23:19:21;390,971771;29,3997;35,6955;5,873157;4,4925;102,367;8,148
;2024-01-26 00:19:21;391,013438;29,3348;35,6914;5,86552;4,3054;97,997;8,133
;2024-01-26 01:19:21;391,055104;29,2335;35,6784;5,852657;4,0853;92,83;8,119
;2024-01-26 02:19:21;391,096771;29,2064;35,6856;5,850757;3,9609;89,967;8,106
;2024-01-26 03:19:21;391,138438;29,2281;35,6892;5,853628;4,0038;90,976;8,11
;2024-01-26 04:19:21;391,180104;29,2679;35,718;5,862134;4,1038;93,324;8,124
;2024-01-26 05:19:21;391,221771;29,1675;35,7035;5,849154;3,9735;90,206;8,109
;2024-01-26 06:19:21;391,263438;29,0894;35,7081;5,841346;3,7795;85,697;8,097
;2024-01-26 07:19:21;391,305104;29,0476;35,708;5,836812;3,7524;85,026;8,097
;2024-01-26 08:19:21;391,346771;29,0967;35,7254;5,844657;3,8811;88,019;8,101
;2024-01-26 09:19:21;391,388438;29,0019;35,7061;5,831582;3,714;84,093;8,089
;2024-01-26 10:19:21;391,430104;28,9821;35,7184;5,831213;3,7146;84,085;8,092
;2024-01-26 11:19:21;391,471771;29,0149;35,7174;5,834625;3,8391;86,948;8,108
;2024-01-26 12:19:21;391,513438;29,2242;35,7313;5,859333;4,3095;97,939;8,139
;2024-01-26 13:19:21;391,555104;29,5778;35,7227;5,896456;4,9728;113,652;8,185
;2024-01-26 14:19:21;391,596771;29,8492;35,7275;5,926681;5,2872;121,366;8,193
;2024-01-26 15:19:21;391,638438;29,857;35,7226;5,926802;5,249;120,502;8,209
;2024-01-26 16:19:21;391,680104;29,8346;35,6912;5,919754;5,2231;119,843;8,209
;2024-01-26 17:19:21;391,721771;29,7408;35,5769;5,8928;4,9966;114,402;8,196
;2024-01-26 18:19:21;391,763438;29,5059;35,3746;5,837772;4,6765;106,552;8,191
;2024-01-26 19:19:21;391,805104;29,543;35,358;5,839334;4,817;109,808;8,194
;2024-01-26 20:19:21;391,846771;29,5428;35,4957;5,859472;4,9448;112,806;8,202
;2024-01-26 21:19:21;391,888438;29,5727;35,5204;5,866311;4,9354;112,662;8,194
;2024-01-26 22:19:21;391,930104;29,5529;35,5897;5,874311;4,6691;106,589;8,176
;2024-01-26 23:19:21;391,971771;29,439;35,6502;5,870811;4,3898;100,065;8,163
;2024-01-27 00:19:21;392,013438;29,3781;35,6582;5,865375;4,2953;97,819;8,149
;2024-01-27 01:19:21;392,055104;29,3527;35,6979;5,868403;4,2264;96,231;8,148
;2024-01-27 02:19:21;392,096771;29,3104;35,6777;5,860881;4,2313;96,266;8,149
;2024-01-27 03:19:21;392,138438;29,2941;35,7104;5,863883;4,2883;97,556;8,148
;2024-01-27 04:19:21;392,180104;29,2524;35,6776;5,85459;4,1077;93,366;8,14
;2024-01-27 05:19:21;392,221771;29,267;35,7065;5,860376;4,2303;96,192;8,148
;2024-01-27 06:19:21;392,263438;29,2317;35,6961;5,855024;4,1315;93,887;8,141
;2024-01-27 07:19:21;392,305104;29,2297;35,7105;5,85691;4,0386;91,781;8,135
;2024-01-27 08:19:21;392,346771;29,1986;35,6975;5,851647;3,991;90,647;8,13
;2024-01-27 09:19:21;392,388438;29,2989;35,7371;5,868292;4,0532;92,228;8,135
;2024-01-27 10:19:21;392,430104;29,2276;35,729;5,859365;4,0017;90,948;8,134
;2024-01-27 11:19:21;392,471771;29,323;35,7303;5,869913;4,2868;97,578;8,155
;2024-01-27 12:19:21;392,513438;29,4687;35,7315;5,885896;4,6719;106,592;8,181
;2024-01-27 13:19:21;392,555104;29,5588;35,73;5,895475;4,9652;113,447;8,211
;2024-01-27 14:19:21;392,596771;29,6632;35,7269;5,906357;5,1703;118,329;8,244
;2024-01-27 15:19:21;392,638438;29,9273;35,7376;5,936652;5,3959;124,022;8,246
;2024-01-27 16:19:21;392,680104;30,0862;35,7318;5,953094;4,6209;106,476;8,277
;2024-01-27 17:19:21;392,721771;30,1621;35,7374;5,962195;5,5603;128,28;8,28
;2024-01-27 18:19:21;392,763438;30,2577;35,7383;5,972751;5,551;128,263;8,279
;2024-01-27 19:19:21;392,805104;30,2039;35,7429;5,967557;5,4352;125,482;8,27
;2024-01-27 20:19:21;392,846771;30,1371;35,7362;5,959293;5,3472;123,315;8,254
;2024-01-27 21:19:21;392,888438;30,1059;35,7403;5,956504;5,2935;122,018;8,238
;2024-01-27 22:19:21;392,930104;29,9104;35,738;5,934869;4,9995;114,88;8,224
;2024-01-27 23:19:21;392,971771;29,9979;35,7559;5,947044;4,7688;109,743;8,204
;2024-01-28 00:19:21;393,013438;29,6239;35,7387;5,903829;4,317;98,746;8,178
;2024-01-28 01:19:21;393,055104;29,6045;35,0532;5,801259;4,3206;98,424;8,174
;2024-01-28 02:19:21;393,096771;29,5547;35,2827;5,829569;4,2609;97,108;8,169
;2024-01-28 03:19:21;393,138438;29,4269;35,4759;5,844057;4,3225;98,417;8,167
;2024-01-28 04:19:21;393,180104;29,4095;35,5857;5,858206;4,2917;97,747;8,17
;2024-01-28 05:19:21;393,221771;29,3454;35,6146;5,855487;4,2494;96,699;8,166
;2024-01-28 06:19:21;393,263438;29,3196;35,5566;5,844244;4,2263;96,104;8,164
;2024-01-28 07:19:21;393,305104;29,3166;35,5902;5,848822;4,1911;95,316;8,162
;2024-01-28 08:19:21;393,346771;29,3081;35,6278;5,853378;4,1197;93,697;8,153
;2024-01-28 09:19:21;393,388438;29,311;35,6287;5,853811;4,0637;92,429;8,147
;2024-01-28 10:19:21;393,430104;29,3197;35,6449;5,857125;3,9211;89,207;8,146
;2024-01-28 11:19:21;393,471771;29,2929;35,6347;5,852729;4,0969;93,16;8,169
;2024-01-28 12:19:21;393,513438;29,3793;35,6676;5,866885;4,1718;95,013;8,156
;2024-01-28 13:19:21;393,555104;29,5537;35,6324;5,880652;4,844;110,609;8,214
;2024-01-28 14:19:21;393,596771;29,777;35,6354;5,9053;5,1829;118,774;8,243
;2024-01-28 15:19:21;393,638438;29,8462;35,6706;5,917989;5,3165;121,996;8,247
;2024-01-28 16:19:21;393,680104;29,8932;35,6806;5,924559;4,415;101,391;8,278
;2024-01-28 17:19:21;393,721771;29,9636;35,7215;5,938226;5,3345;122,673;8,258
;2024-01-28 18:19:21;393,763438;29,9384;35,7242;5,935894;5,2733;121,218;8,252
;2024-01-28 19:19:21;393,805104;29,8754;35,7059;5,926342;5,1352;117,913;8,237
;2024-01-28 20:19:21;393,846771;29,9205;35,7042;5,931003;5,1542;118,434;8,237
;2024-01-28 21:19:21;393,888438;29,643;35,7408;5,906205;4,7846;109,477;8,206
;2024-01-28 22:19:21;393,930104;29,6613;35,7181;5,904868;4,7013;107,587;8,197
;2024-01-28 23:19:21;393,971771;29,5933;35,7047;5,895515;4,4756;102,304;8,189
;2024-01-29 00:19:21;394,013438;29,5619;35,7049;5,892128;4,3456;99,281;8,178
;2024-01-29 01:19:21;394,055104;29,4481;35,7141;5,881128;4,1753;95,221;8,159
;2024-01-29 02:19:21;394,096771;29,3605;35,7226;5,872861;4,0738;92,78;8,15
;2024-01-29 03:19:21;394,138438;29,3429;35,7018;5,867921;4,0383;91,935;8,147
;2024-01-29 04:19:21;394,180104;29,3312;35,719;5,86915;4,1035;93,411;8,149
;2024-01-29 05:19:21;394,221771;29,3412;35,7032;5,867929;4,0534;92,277;8,149
;2024-01-29 06:19:21;394,263438;29,3427;35,7169;5,87009;4,0649;92,548;8,151
;2024-01-29 07:19:21;394,305104;29,311;35,7176;5,866757;3,9757;90,472;8,141
;2024-01-29 08:19:21;394,346771;29,2492;35,7113;5,85914;3,818;86,795;8,123
;2024-01-29 09:19:21;394,388438;29,2262;35,7223;5,85825;3,928;89,268;8,121
;2024-01-29 10:19:21;394,430104;29,1337;35,7252;5,848633;3,8843;88,145;8,12
;2024-01-29 11:19:21;394,471771;29,0701;35,7464;5,84481;3,8388;87,032;8,144
;2024-01-29 12:19:21;394,513438;29,0859;35,7759;5,850799;4,0058;90,857;8,169
;2024-01-29 13:19:21;394,555104;29,4002;35,7462;5,880607;4,2931;97,85;8,203
;2024-01-29 14:19:21;394,596771;30,0265;35,714;5,943982;5,0285;115,745;8,253
;2024-01-29 15:19:21;394,638438;30,4118;35,7084;5,985104;5,4622;126,499;8,281
;2024-01-29 16:19:21;394,680104;30,2944;35,7046;5,971755;5,2221;120,709;8,255
;2024-01-29 17:19:21;394,721771;30,3052;35,6818;5,969546;5,1672;119,448;8,255
;2024-01-29 18:19:21;394,763438;30,3079;35,669;5,967944;5,219;120,641;8,239
;2024-01-29 19:19:21;394,805104;30,1427;35,6781;5,951331;4,9841;114,913;8,226
;2024-01-29 20:19:21;394,846771;29,989;35,6528;5,930881;4,7891;110,134;8,213
;2024-01-29 21:19:21;394,888438;30,0993;35,6151;5,937295;4,9398;113,774;8,217
;2024-01-29 22:19:21;394,930104;29,8351;35,6358;5,911655;4,5177;103,627;8,19
;2024-01-29 23:19:21;394,971771;29,8393;35,6297;5,911219;4,4865;102,915;8,196
;2024-01-30 00:19:21;395,013438;29,7242;35,6539;5,90229;4,1766;95,642;8,169
;2024-01-30 01:19:21;395,055104;29,7023;35,6604;5,900873;4,1713;95,491;8,171
;2024-01-30 02:19:21;395,096771;29,7518;35,6378;5,902925;4,1038;94,008;8,162
;2024-01-30 03:19:21;395,138438;29,6611;35,6364;5,892874;3,8855;88,878;8,15
;2024-01-30 04:19:21;395,180104;29,6216;35,6228;5,886609;3,7212;85,06;8,138
;2024-01-30 05:19:21;395,221771;29,6171;35,6131;5,884695;3,7567;85,861;8,139
;2024-01-30 06:19:21;395,263438;29,5472;35,6211;5,878281;3,7892;86,509;8,143
;2024-01-30 07:19:21;395,305104;29,5007;35,6018;5,870424;3,7333;85,162;8,134
;2024-01-30 08:19:21;395,346771;29,417;35,6367;5,866458;3,6902;84,081;8,126
;2024-01-30 09:19:21;395,388438;29,3277;35,6559;5,859588;3,5887;81,661;8,119
;2024-01-30 10:19:21;395,430104;29,2448;35,6629;5,851614;3,4617;78,667;8,121
;2024-01-30 11:19:21;395,471771;29,2186;35,6585;5,84815;3,496;79,412;8,135
;2024-01-30 12:19:21;395,513438;29,2426;35,6606;5,851045;3,6486;82,912;8,182
;2024-01-30 13:19:21;395,555104;29,2398;35,6855;5,854374;3,7219;84,586;8,17
;2024-01-30 14:19:21;395,596771;29,5159;35,662;5,88087;4,3159;98,506;8,227
;2024-01-30 15:19:21;395,638438;29,7571;35,6474;5,904906;4,8813;111,834;8,238
;2024-01-30 16:19:21;395,680104;30,0735;35,6274;5,936303;5,3713;123,671;8,285
;2024-01-30 17:19:21;395,721771;30,1852;35,6257;5,948195;5,4553;125,827;8,298
;2024-01-30 18:19:21;395,763438;30,4622;35,6205;5,977539;5,1278;118,791;8,298
;2024-01-30 19:19:21;395,805104;30,5973;35,616;5,991567;5,3609;124,455;8,302
;2024-01-30 20:19:21;395,846771;30,5441;35,6179;5,986058;5,3493;124,083;8,274
;2024-01-30 21:19:21;395,888438;30,3758;35,6199;5,968056;5,158;119,326;8,248
;2024-01-30 22:19:21;395,930104;30,249;35,6215;5,954513;5,0982;117,707;8,237
;2024-01-30 23:19:21;395,971771;30,2401;35,6093;5,951733;4,9811;114,979;8,228
;2024-01-31 00:19:21;396,013438;30,051;35,5877;5,928008;4,7419;109,116;8,218
;2024-01-31 01:19:21;396,055104;29,9518;35,5732;5,915109;4,4105;101,321;8,203
;2024-01-31 02:19:21;396,096771;29,8566;35,5355;5,899236;3,9607;90,832;8,179
;2024-01-31 03:19:21;396,138438;29,7561;35,527;5,887113;3,7229;85,236;8,156
;2024-01-31 04:19:21;396,180104;29,5357;35,5521;5,866954;3,5727;81,52;8,138
;2024-01-31 05:19:21;396,221771;29,4903;35,5672;5,864257;3,7472;85,446;8,145
;2024-01-31 06:19:21;396,263438;29,458;35,5745;5,861817;3,8662;88,118;8,154
;2024-01-31 07:19:21;396,305104;29,386;35,5467;5,849976;3,6657;83,439;8,139
;2024-01-31 08:19:21;396,346771;29,3516;35,5564;5,847667;3,6695;83,484;8,14
;2024-01-31 09:19:21;396,388438;29,3523;35,5515;5,847033;3,5153;79,975;8,125
;2024-01-31 10:19:21;396,430104;29,3325;35,5386;5,843017;3,6129;82,164;8,144
;2024-01-31 11:19:21;396,471771;29,3776;35,554;5,850144;3,7791;86,012;8,164
;2024-01-31 12:19:21;396,513438;29,5163;35,5528;5,864963;4,2045;95,908;8,188
;2024-01-31 13:19:21;396,555104;29,6496;35,5359;5,876897;4,4778;102,35;8,212
;2024-01-31 14:19:21;396,596771;29,7256;35,5219;5,883077;4,673;106,934;8,225
;2024-01-31 15:19:21;396,638438;29,8378;35,5157;5,894303;4,9269;112,943;8,25
;2024-01-31 16:19:21;396,680104;29,9592;35,5222;5,908389;5,1012;117,17;8,276
;2024-01-31 17:19:21;396,721771;30,0558;35,529;5,919871;5,0606;116,421;8,284
;2024-01-31 18:19:21;396,763438;29,9922;35,5294;5,913029;4,9322;113,353;8,276
;2024-01-31 19:19:21;396,805104;30,0841;35,5298;5,923047;5,0167;115,464;8,274
;2024-01-31 20:19:21;396,846771;30,0883;35,5326;5,923918;4,95;113,938;8,261
;2024-01-31 21:19:21;396,888438;29,8953;35,5313;5,90281;4,6418;106,515;8,233
;2024-01-31 22:19:21;396,930104;29,8214;35,5307;5,894722;4,4305;101,545;8,218
;2024-01-31 23:19:21;396,971771;29,7175;35,5358;5,884243;4,164;95,282;8,199
;2024-02-01 00:19:21;397,013438;29,6461;35,5318;5,875925;4,0137;91,736;8,192
;2024-02-01 01:19:21;397,055104;29,6237;35,538;5,874414;3,9125;89,392;8,183
;2024-02-01 02:19:21;397,096771;29,5643;35,5416;5,868511;3,8595;88,099;8,173
;2024-02-01 03:19:21;397,138438;29,5101;35,5582;5,865076;3,8925;88,785;8,17
;2024-02-01 04:19:21;397,180104;29,4916;35,5484;5,86164;3,756;85,641;8,164
;2024-02-01 05:19:21;397,221771;29,4697;35,5713;5,862612;3,9053;89,024;8,167
;2024-02-01 06:19:21;397,263438;29,4639;35,56;5,86034;4,0032;91,243;8,169
;2024-02-01 07:19:21;397,305104;29,4875;35,5472;5,861022;4,0204;91,663;8,174
;2024-02-01 08:19:21;397,346771;29,461;35,5534;5,859064;4,0774;92,925;8,175
;2024-02-01 09:19:21;397,388438;29,4422;35,5426;5,855445;4,0351;91,928;8,175
;2024-02-01 10:19:21;397,430104;29,4043;35,5607;5,853994;4,0707;92,693;8,185
;2024-02-01 11:19:21;397,471771;29,4558;35,5621;5,859778;4,2674;97,253;8,211
;2024-02-01 12:19:21;397,513438;29,6262;35,547;5,875997;4,6287;105,767;8,245
;2024-02-01 13:19:21;397,555104;29,8104;35,5484;5,896146;4,9164;112,673;8,251
;2024-02-01 14:19:21;397,596771;30,0482;35,549;5,921983;5,1675;118,878;8,256
;2024-02-01 15:19:21;397,638438;30,2275;35,5595;5,942985;5,3659;123,803;8,305
;2024-02-01 16:19:21;397,680104;30,3816;35,5545;5,958973;5,3968;124,819;8,329
;2024-02-01 17:19:21;397,721771;30,5108;35,5597;5,973774;5,3636;124,309;8,315
;2024-02-01 18:19:21;397,763438;30,3996;35,5573;5,961342;5,2167;120,69;8,271
;2024-02-01 19:19:21;397,805104;30,2655;35,5688;5,948501;4,9347;113,93;8,25
;2024-02-01 20:19:21;397,846771;30,1251;35,5626;5,932339;4,9401;113,794;8,249
;2024-02-01 21:19:21;397,888438;29,9822;35,5709;5,918059;4,6342;106,511;8,226
;2024-02-01 22:19:21;397,930104;29,8604;35,5727;5,905121;4,4453;101,972;8,21
;2024-02-01 23:19:21;397,971771;29,7787;35,5766;5,896855;4,3192;98,952;8,208
;2024-02-02 00:19:21;398,013438;29,7021;35,573;5,888031;4,2078;96,279;8,194
;2024-02-02 01:19:21;398,055104;29,6262;35,5798;5,880795;4,1565;94,994;8,189
;2024-02-02 02:19:21;398,096771;29,5981;35,5783;5,877533;4,1001;93,661;8,178
;2024-02-02 03:19:21;398,138438;29,5744;35,5656;5,873114;4,1505;94,77;8,189
;2024-02-02 04:19:21;398,180104;29,5347;35,5589;5,867845;4,1213;94,041;8,184
;2024-02-02 05:19:21;398,221771;29,4444;35,5616;5,85847;4,0681;92,693;8,178
;2024-02-02 06:19:21;398,263438;29,4185;35,5561;5,854852;4,1235;93,913;8,184
;2024-02-02 07:19:21;398,305104;29,4356;35,5558;5,856673;4,2178;96,087;8,189
;2024-02-02 08:19:21;398,346771;29,4058;35,5575;5,853697;4,1617;94,766;8,187
;2024-02-02 09:19:21;398,388438;29,4388;35,5522;5,856488;4,2125;95,97;8,191
;2024-02-02 10:19:21;398,430104;29,4233;35,5473;5,85409;4,1668;94,903;8,195
;2024-02-02 11:19:21;398,471771;29,5354;35,5517;5,866866;4,4366;101,231;8,227
;2024-02-02 12:19:21;398,513438;29,6806;35,5508;5,882442;4,7088;107,692;8,251
;2024-02-02 13:19:21;398,555104;29,7741;35,545;5,891713;4,8646;111,418;8,267
;2024-02-02 14:19:21;398,596771;29,9863;35,5509;5,91556;5,1121;117,49;8,288
;2024-02-02 15:19:21;398,638438;30,1887;35,5533;5,937858;5,2555;121,177;8,28
;2024-02-02 16:19:21;398,680104;30,3243;35,5635;5,954091;5,308;122,659;8,272
;2024-02-02 17:19:21;398,721771;30,4258;35,5778;5,967229;5,4236;125,543;8,289
;2024-02-02 18:19:21;398,763438;30,4008;35,5832;5,965313;5,2427;121,309;8,29
;2024-02-02 19:19:21;398,805104;30,1474;35,5733;5,936342;4,9608;114,319;8,256
;2024-02-02 20:19:21;398,846771;30,081;35,5764;5,929597;4,7784;110,001;8,244
;2024-02-02 21:19:21;398,888438;29,9147;35,5869;5,913103;4,6281;106,265;8,23
;2024-02-02 22:19:21;398,930104;29,8304;35,5685;5,901265;4,4925;103,002;8,215
;2024-02-02 23:19:21;398,971771;29,7576;35,5853;5,895841;4,339;99,377;8,208
;2024-02-03 00:19:21;399,013438;29,772;35,5762;5,896058;4,2466;97,278;8,196
;2024-02-03 01:19:21;399,055104;29,6352;35,5921;5,883577;4,1978;95,959;8,191
;2024-02-03 02:19:21;399,096771;29,5277;35,6114;5,874762;4,2144;96,181;8,19
;2024-02-03 03:19:21;399,138438;29,4843;35,607;5,869412;4,1405;94,428;8,181
;2024-02-03 04:19:21;399,180104;29,5448;35,5944;5,874127;4,1596;94,948;8,188
;2024-02-03 05:19:21;399,221771;29,4035;35,6236;5,863094;4,1111;93,644;8,177
;2024-02-03 06:19:21;399,263438;29,4515;35,6121;5,86661;4,1641;94,919;8,178
;2024-02-03 07:19:21;399,305104;29,395;35,6197;5,861602;4,1036;93,459;8,174
;2024-02-03 08:19:21;399,346771;29,4501;35,6065;5,865639;4,086;93,132;8,174
;2024-02-03 09:19:21;399,388438;29,4756;35,5963;5,866907;4,0209;91,68;8,174
;2024-02-03 10:19:21;399,430104;29,4781;35,5842;5,865413;3,943;89,903;8,182
;2024-02-03 11:19:21;399,471771;29,4776;35,5812;5,864924;3,9905;90,984;8,179
;2024-02-03 12:19:21;399,513438;29,5528;35,585;5,87362;4,2676;97,422;8,215
;2024-02-03 13:19:21;399,555104;29,8008;35,5912;5,901378;4,7353;108,532;8,255
;2024-02-03 14:19:21;399,596771;30,047;35,6074;5,930469;5,0786;116,868;8,29
;2024-02-03 15:19:21;399,638438;30,0947;35,6066;5,935543;5,1223;117,964;8,301
;2024-02-03 16:19:21;399,680104;30,2563;35,6065;5,953066;5,3027;122,432;8,306
;2024-02-03 17:19:21;399,721771;30,3131;35,608;5,959475;5,2773;121,958;8,314
;2024-02-03 18:19:21;399,763438;30,3801;35,6129;5,967481;5,2924;122,44;8,299
;2024-02-03 19:19:21;399,805104;30,3572;35,6089;5,964391;5,1686;119,531;8,281
;2024-02-03 20:19:21;399,846771;30,2472;35,6177;5,953753;5,0329;116,193;8,266
;2024-02-03 21:19:21;399,888438;30,0576;35,6151;5,932776;4,7786;109,988;8,243
;2024-02-03 22:19:21;399,930104;29,9126;35,6203;5,917794;4,5002;103,345;8,22
;2024-02-03 23:19:21;399,971771;29,9203;35,6113;5,917302;4,3717;100,4;8,214
;2024-02-04 00:19:21;400,013438;29,843;35,6196;5,910132;4,2517;97,529;8,208
;2024-02-04 01:19:21;400,055104;29,7272;35,6231;5,898087;4,1717;95,518;8,193
;2024-02-04 02:19:21;400,096771;29,6952;35,6199;5,894161;4,0449;92,567;8,186
;2024-02-04 03:19:21;400,138438;29,6632;35,6136;5,889761;3,9923;91,313;8,173
;2024-02-04 04:19:21;400,180104;29,6224;35,6128;5,885217;3,9372;89,992;8,173
